stationId,destination_stationId,hour,lat,lng,destination_lat,destination_lng,delta_time,timestamp,weekday,month,is_weekend,is_rush_hour,date,time,origin_rain,destination_rain,rain
1992,323,7,10.872419,106.768248,10.875454,106.758689,161.266,2026-03-05 07:22:15,3,3,0,1,2026-03-05,07:22:15,0.000,0.000,0.000
1992,323,7,10.872419,106.768248,10.875454,106.758689,120.194174,2026-03-06 07:16:18,4,3,0,1,2026-03-06,07:16:18,0.200,0.000,0.000
1992,323,6,10.872419,106.768248,10.875454,106.758689,163.966572,2026-03-07 06:45:10,5,3,1,0,2026-03-07,06:45:10,0.000,0.000,0.000
1992,323,11,10.872419,106.768248,10.875454,106.758689,159.926111,2026-03-08 11:58:40,6,3,1,0,2026-03-08,11:58:40,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,135.777184,2026-03-12 18:58:24,3,3,0,1,2026-03-12,18:58:24,0.000,0.000,0.000
1992,323,7,10.872419,106.768248,10.875454,106.758689,150.932069,2026-03-14 07:30:35,5,3,1,1,2026-03-14,07:30:35,0.000,0.000,0.000
1992,323,17,10.872419,106.768248,10.875454,106.758689,144.507318,2026-03-17 17:02:33,1,3,0,1,2026-03-17,17:02:33,0.000,0.000,0.000
1992,323,14,10.872419,106.768248,10.875454,106.758689,129.531295,2026-03-23 14:10:14,0,3,0,0,2026-03-23,14:10:14,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,165.432266,2026-03-24 16:11:02,1,3,0,0,2026-03-24,16:11:02,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,158.792614,2026-03-25 18:03:50,2,3,0,1,2026-03-25,18:03:50,0.000,0.000,0.000
1992,323,8,10.872419,106.768248,10.875454,106.758689,186.01597,2026-01-11 08:17:58,6,1,1,1,2026-01-11,08:17:58,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,534.211356,2026-02-06 16:13:12,4,2,0,0,2026-02-06,16:13:12,0.100,0.100,0.100
1992,323,6,10.872419,106.768248,10.875454,106.758689,100.51191,2026-02-07 06:24:10,5,2,1,0,2026-02-07,06:24:10,0.000,0.000,0.000
1992,323,6,10.872419,106.768248,10.875454,106.758689,151.366614,2026-03-06 06:31:46,4,3,0,0,2026-03-06,06:31:46,0.000,0.100,0.100
1992,323,16,10.872419,106.768248,10.875454,106.758689,257.633232,2026-03-09 16:46:09,0,3,0,0,2026-03-09,16:46:09,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,195.730668,2026-03-14 16:22:46,5,3,1,0,2026-03-14,16:22:46,0.100,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,191.93058,2026-03-23 18:06:04,0,3,0,1,2026-03-23,18:06:04,0.000,0.000,0.000
1992,323,17,10.872419,106.768248,10.875454,106.758689,178.367721,2026-03-24 17:40:15,1,3,0,1,2026-03-24,17:40:15,0.000,0.000,0.000
1992,323,17,10.872419,106.768248,10.875454,106.758689,297.490746,2026-03-26 17:04:02,3,3,0,1,2026-03-26,17:04:02,0.000,0.000,0.000
1992,323,14,10.872419,106.768248,10.875454,106.758689,153.086086,2026-03-30 14:55:58,0,3,0,0,2026-03-30,14:55:58,0.000,0.000,0.000
1992,323,15,10.872419,106.768248,10.875454,106.758689,228.996223,2026-01-13 15:06:32,1,1,0,0,2026-01-13,15:06:32,1.300,0.100,0.100
1992,323,18,10.872419,106.768248,10.875454,106.758689,159.010799,2026-01-15 18:52:56,3,1,0,1,2026-01-15,18:52:56,0.100,0.100,0.100
1992,323,16,10.872419,106.768248,10.875454,106.758689,176.473746,2026-01-20 16:54:45,1,1,0,0,2026-01-20,16:54:45,0.000,0.000,0.000
1992,323,14,10.872419,106.768248,10.875454,106.758689,241.449314,2026-01-25 14:57:47,6,1,1,0,2026-01-25,14:57:47,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,172.535908,2026-02-02 16:59:53,0,2,0,0,2026-02-02,16:59:53,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,164.096513,2026-02-10 16:30:14,1,2,0,0,2026-02-10,16:30:14,0.000,0.200,0.200
1992,323,18,10.872419,106.768248,10.875454,106.758689,224.094324,2026-03-02 18:03:32,0,3,0,1,2026-03-02,18:03:32,0.000,0.000,0.000
1992,323,6,10.872419,106.768248,10.875454,106.758689,149.613385,2026-03-03 06:31:55,1,3,0,0,2026-03-03,06:31:55,0.000,0.000,0.000
1992,323,13,10.872419,106.768248,10.875454,106.758689,146.251245,2026-03-06 13:58:15,4,3,0,0,2026-03-06,13:58:15,0.100,0.100,0.100
1992,323,16,10.872419,106.768248,10.875454,106.758689,174.03233,2026-03-11 16:24:05,2,3,0,0,2026-03-11,16:24:05,0.000,0.000,0.000
