stationId,destination_stationId,hour,lat,lng,destination_lat,destination_lng,estimate_time,predict_time,delta_time
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,187.575016
1992,323,5,10.872419,106.768248,10.875454,106.758689,142.2,150.6,137.43289
1992,323,7,10.872419,106.768248,10.875454,106.758689,129,174.6,186.696968
1992,323,18,10.872419,106.768248,10.875454,106.758689,170.4,174.6,185.005702
1992,323,5,10.872419,106.768248,10.875454,106.758689,142.2,150.6,113.701563
1992,323,15,10.872419,106.768248,10.875454,106.758689,153.6,202.2,230.090806
1992,323,5,10.872419,106.768248,10.875454,106.758689,150.6,150.6,156.733146
1992,323,5,10.872419,106.768248,10.875454,106.758689,150.6,150.6,130.612319
1992,323,8,10.872419,106.768248,10.875454,106.758689,132,154.8,142.215702
1992,323,5,10.872419,106.768248,10.875454,106.758689,158.4,150.6,110.284911
1992,323,17,10.872419,106.768248,10.875454,106.758689,162.6,187.2,175.900347
1992,323,18,10.872419,106.768248,10.875454,106.758689,144.6,174.6,361.549488
1992,323,7,10.872419,106.768248,10.875454,106.758689,156.6,174.6,447.148806
1992,323,13,10.872419,106.768248,10.875454,106.758689,161.4,156.6,142.829933
1992,323,17,10.872419,106.768248,10.875454,106.758689,142.2,187.2,228.362833
1992,323,10,10.872419,106.768248,10.875454,106.758689,144.6,197.4,197.431904
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,142.607197
1992,323,13,10.872419,106.768248,10.875454,106.758689,151.8,156.6,165.951452
1992,323,6,10.872419,106.768248,10.875454,106.758689,119.4,166.8,200.015886
1992,323,15,10.872419,106.768248,10.875454,106.758689,181.8,202.2,136.421588
1992,323,15,10.872419,106.768248,10.875454,106.758689,140.4,202.2,206.373481
1992,323,7,10.872419,106.768248,10.875454,106.758689,156.6,174.6,186.348081
1992,323,18,10.872419,106.768248,10.875454,106.758689,176.4,174.6,157.527725
1992,323,13,10.872419,106.768248,10.875454,106.758689,151.8,156.6,134.813429
1992,323,12,10.872419,106.768248,10.875454,106.758689,160.8,145.8,116.921048
1992,323,16,10.872419,106.768248,10.875454,106.758689,154.8,176.4,193.950412
1992,323,17,10.872419,106.768248,10.875454,106.758689,144.6,187.2,191.498743
1992,323,18,10.872419,106.768248,10.875454,106.758689,137.4,174.6,157.162467
1992,323,8,10.872419,106.768248,10.875454,106.758689,140.4,154.8,155.914646
1992,323,16,10.872419,106.768248,10.875454,106.758689,171.6,176.4,164.822371
1992,323,15,10.872419,106.768248,10.875454,106.758689,188.4,202.2,277.287797
1992,323,8,10.872419,106.768248,10.875454,106.758689,132,154.8,266.926047
1992,323,7,10.872419,106.768248,10.875454,106.758689,129,174.6,134.536776
1992,323,17,10.872419,106.768248,10.875454,106.758689,189,187.2,196.882018
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,223.631432
1992,323,6,10.872419,106.768248,10.875454,106.758689,184.8,166.8,193.98498
1992,323,11,10.872419,106.768248,10.875454,106.758689,157.2,165.6,141.30336
1992,323,16,10.872419,106.768248,10.875454,106.758689,154.8,176.4,215.77052
1992,323,13,10.872419,106.768248,10.875454,106.758689,144,156.6,156.699012
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,287.300599
1992,323,17,10.872419,106.768248,10.875454,106.758689,144.6,187.2,144.267011
1992,323,6,10.872419,106.768248,10.875454,106.758689,142.2,166.8,241.472063
1992,323,19,10.872419,106.768248,10.875454,106.758689,144.6,145.2,195.424602
1992,323,18,10.872419,106.768248,10.875454,106.758689,176.4,174.6,129.96713
1992,323,17,10.872419,106.768248,10.875454,106.758689,144.6,187.2,464.346872
1992,323,16,10.872419,106.768248,10.875454,106.758689,154.8,176.4,209.414962
1992,323,18,10.872419,106.768248,10.875454,106.758689,144.6,174.6,170.824392
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,203.409707
1992,323,7,10.872419,106.768248,10.875454,106.758689,133.8,174.6,219.560744
1992,323,4,10.872419,106.768248,10.875454,106.758689,118.8,128.4,128.15681
1992,323,16,10.872419,106.768248,10.875454,106.758689,154.8,176.4,330.1481
1992,323,16,10.872419,106.768248,10.875454,106.758689,154.8,176.4,106.979185
1992,323,5,10.872419,106.768248,10.875454,106.758689,150.6,150.6,143.476798
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,200.898159
1992,323,18,10.872419,106.768248,10.875454,106.758689,175.8,174.6,158.519179
1992,323,19,10.872419,106.768248,10.875454,106.758689,144.6,145.2,178.022474
